,pdbid,-logKd/Ki
6072,4mf1,9.15
6073,2vwo,7.51
6074,3wff,6.18
6075,2bxt,8.52
6076,4eo4,6.35
6077,1wvc,4.46
6078,3g08,8.16
6079,2flr,6.1
6080,1yly,7.82
6081,3tfv,7.1
6082,2jql,6.52
6083,4ye3,8.37
6084,2vr3,4.98
6085,2jg0,7.82
6086,1g2l,7.24
6087,2o63,6.11
6088,2xvd,8.7
6089,4y8z,10.4
6090,5c4u,8.72
6091,1c84,5.0
6092,4mwx,7.12
6093,4q1e,8.17
6094,4xu3,9.5
6095,3haw,6.0
6096,4dht,4.82
6097,4w54,4.17
6098,2ow0,6.7
6099,4y8y,9.15
6100,1tve,5.68
6101,4n1z,9.14
6102,3iit,8.02
6103,1wss,7.77
6104,3r4o,8.15
6105,3dx0,7.44
6106,1jwm,3.57
6107,1k1p,7.92
6108,2q2z,8.7
6109,4ef6,2.92
6110,4b0b,3.33
6111,4quo,7.92
6112,3d9o,3.0
6113,2iu0,6.89
6114,2rc9,7.4
6115,4qls,7.44
6116,3h0q,6.07
6117,1rhj,8.04
6118,4cfl,5.88
6119,2a4q,7.18
6120,4dff,7.46
6121,1umw,6.55
6122,4p6g,8.11
6123,1c8v,6.33
6124,2bro,5.85
6125,2qbs,6.68
6126,4ppa,9.1
6127,1owj,7.32
6128,2ya8,5.75
6129,3q71,5.22
6130,3wax,7.89
6131,2xde,5.47
6132,3dp9,9.68
6133,1hkj,8.59
6134,4yvz,5.52
6135,5cy3,7.8
6136,4hy9,7.1
6137,4jg6,6.44
6138,2rok,4.35
6139,2ohv,6.46
6140,4q1w,11.7
6141,1hqh,6.3
6142,4jkt,7.09
6143,2jjr,8.2
6144,3sk2,3.61
6145,3fzn,4.01
6146,1l2z,3.69
6147,2z4b,9.36
6148,3hfj,4.44
6149,1zp8,8.77
6150,3vb5,5.34
6151,4n8d,4.92
6152,3cr4,4.28
6153,3bpc,4.8
6154,3vgc,5.51
6155,4pra,5.66
6156,2fx7,7.7
6157,3eql,5.3
6158,3d9l,4.17
6159,2vur,4.52
6160,4l2f,6.23
6161,1yc4,6.55
6162,3waw,6.24
6163,4xt2,7.15
6164,2dbl,8.7
6165,1bxo,10.0
6166,1e3g,9.0
6167,2nt7,6.52
6168,3uoh,7.89
6169,1ol2,6.28
6170,4qr5,7.22
6171,5ak2,8.41
6172,1i9m,8.48
6173,4htp,5.62
6174,3f35,3.16
6175,1uv6,5.12
6176,4dsy,4.43
6177,3jsi,8.68
6178,4j8r,7.7
6179,4a9u,7.22
6180,1aqc,5.34
6181,3pd9,6.22
6182,1fbm,6.22
6183,3tdz,6.82
6184,3il6,6.57
6185,4re2,4.98
6186,4u5n,2.48
6187,2y7w,4.98
6188,4bo4,6.89
6189,2m3m,5.02
6190,4r95,7.85
6191,3vyf,8.8
6192,1o33,5.74
6193,3avj,3.3
6194,1ppk,7.66
6195,4b76,4.54
6196,4u7q,9.74
6197,2kfg,2.92
6198,2x85,3.89
6199,3dbs,7.12
6200,3v4v,7.38
6201,3pab,4.7
6202,2wij,3.2
6203,3que,8.82
6204,1oim,5.32
6205,3okc,4.44
6206,1q84,11.05
6207,4e1n,7.17
6208,2q38,5.23
6209,3kf4,9.3
6210,2jo9,4.28
6211,4knj,7.95
6212,3d20,8.3
6213,3m58,5.48
6214,4an3,9.22
6215,1tuf,4.05
6216,3rkb,6.42
6217,2vpo,5.42
6218,4v25,7.08
6219,4q4r,6.43
6220,4std,10.33
6221,4j0r,6.41
6222,2vcj,7.68
6223,3d32,6.45
6224,2weq,5.9
6225,3nf8,3.0
6226,3wc5,8.7
6227,2hwg,3.55
6228,4uac,6.54
6229,1qs4,5.64
6230,3dhv,2.96
6231,3tu7,8.09
6232,4aaw,6.3
6233,1r6z,5.0
6234,2o48,6.01
6235,4hy1,8.7
6236,3h2c,3.3
6237,4qhp,8.05
6238,2ceq,7.28
6239,2jgs,6.62
6240,1o8b,2.68
6241,4x2l,4.44
6242,2vwx,7.4
6243,4d88,7.31
6244,3v7d,6.39
6245,3sl0,2.7
6246,2i1m,7.62
6247,2uzn,7.52
6248,4jg7,6.92
6249,4mwv,9.4
6250,4cqe,8.43
6251,3bh9,6.93
6252,2cgu,4.87
6253,4qz7,5.65
6254,4qwu,5.51
6255,3rcd,7.77
6256,3bl9,7.18
6257,4c71,3.42
6258,1mtr,8.4
6259,3wgw,5.89
6260,2fsv,4.6
6261,1eb2,6.01
6262,1kv2,10.0
6263,3fr4,6.19
6264,4alx,7.28
6265,3qcj,6.3
6266,1o4g,2.3
6267,2w76,5.0
6268,2wxn,7.68
6269,4ysl,5.8
6270,3h6z,5.82
6271,3mg6,7.89
6272,1yid,5.0
6273,4zpe,6.35
6274,1jr1,8.22
6275,3eko,6.7
6276,1yys,6.33
6277,2pov,7.12
6278,4ce2,3.84
6279,1fo3,6.7
6280,1iem,7.7
6281,3usx,5.02
6282,4yzn,4.81
6283,3o4l,5.09
6284,4jve,7.07
6285,2ank,7.33
6286,3g1m,6.3
6287,1atr,6.96
6288,3g4f,4.52
6289,3u18,6.09
6290,1c7f,9.52
6291,2uvm,7.1
6292,3ma3,7.22
6293,4qbm,4.58
6294,2g01,5.91
6295,4nau,9.06
6296,2xn5,6.69
6297,4qll,3.38
6298,2f9k,7.07
6299,1w10,7.55
6300,4inb,6.05
6301,4uiv,7.8
6302,4r4o,5.82
6303,4f1s,8.7
6304,2iku,7.1
6305,2nw4,8.68
6306,4bae,8.52
6307,2qve,2.32
6308,3p8o,8.72
6309,3b50,7.55
6310,1u9l,5.02
6311,4c16,4.96
6312,2tmn,5.89
6313,4g4p,6.89
6314,4c1t,7.15
6315,1yci,4.08
6316,1wcq,6.26
6317,2xx4,7.1
6318,2o64,6.47
6319,4fsl,7.7
6320,1gww,3.59
6321,3gf2,1.7
6322,2gni,5.64
6323,4prn,5.66
6324,2baj,8.4
6325,2gg0,5.77
6326,3pup,8.22
6327,1bv7,10.3
6328,2j7e,7.32
6329,4o7a,4.72
6330,4na4,6.92
6331,2x9e,6.74
6332,3iw8,4.87
6333,3bki,5.12
6334,5cyi,5.88
6335,3cid,8.3
6336,1y8p,6.08
6337,3m9f,11.15
6338,1y2d,5.7
6339,1q3d,7.82
6340,3pd3,4.44
6341,3q3t,7.43
6342,1rlq,5.1
6343,3hvi,8.3
6344,5a5o,3.0
6345,9abp,8.0
6346,4qz3,5.51
6347,3hb4,9.05
6348,3ljj,6.52
6349,1meu,6.1
6350,1g27,8.15
6351,1xoz,8.92
6352,2psj,7.7
6353,3qtu,7.15
6354,1mau,11.3
6355,4muv,5.76
6356,1jet,7.25
6357,3pkb,6.21
6358,1joj,4.22
6359,4nh8,8.52
6360,3twd,7.74
6361,3nef,5.94
6362,2r7b,7.22
6363,4w9d,4.99
6364,3tdj,5.25
6365,1ik4,7.41
6366,2mov,7.4
6367,4ps5,6.54
6368,4bjc,7.85
6369,2h9p,3.72
6370,8cpa,9.15
6371,1kll,5.2
6372,3i60,8.7
6373,2nmz,8.37
6374,3pjt,4.88
6375,4zdu,5.77
6376,4jfd,4.44
6377,456c,9.77
6378,1z4u,7.15
6379,3qtq,5.51
6380,4f7n,7.1
6381,2aac,2.22
6382,4c1d,5.36
6383,3vha,7.4
6384,5a4c,8.24
6385,4v27,6.66
6386,2g8r,3.99
6387,1i9q,8.41
6388,4tu4,3.76
6389,1a52,9.86
6390,1siv,8.08
6391,1ocn,6.39
6392,3zo2,7.1
6393,1d3d,9.09
6394,4dro,5.41
6395,3dyo,2.3
6396,1xgi,4.85
6397,1ljt,5.15
6398,3qxp,7.7
6399,2p3d,6.74
6400,1sld,6.57
6401,1ws5,3.03
6402,4kon,6.48
6403,4phw,10.0
6404,3q1x,5.33
6405,3qvu,3.55
6406,3rk5,5.4
6407,3qrk,7.24
6408,3qlm,6.37
6409,1rnt,5.19
6410,2y2k,5.16
6411,1c87,4.2
6412,3ry8,3.34
6413,5c8k,7.7
6414,3ery,5.66
6415,1jij,8.52
6416,2wa3,3.0
6417,1zhl,5.0
6418,4pl4,5.27
6419,4yc0,4.13
6420,1cbx,6.35
6421,4qz0,5.46
6422,3uug,4.51
6423,4mlt,2.85
6424,3sax,6.57
6425,1xog,6.39
6426,1kdv,6.22
6427,4pyy,7.23
6428,5cf8,8.96
6429,2f6z,5.32
6430,2e91,6.59
6431,4pin,5.4
6432,3ppp,5.22
6433,3t1l,3.26
6434,3q4l,7.26
6435,4ll3,11.57
6436,4yo6,5.66
6437,4u0u,5.82
6438,1mu8,9.0
6439,4omd,9.01
6440,3h1x,5.89
6441,1cea,4.96
6442,3fql,7.15
6443,3tvc,7.74
6444,3vry,8.11
6445,3zly,3.52
6446,1nhg,7.3
6447,4b3u,5.33
6448,2xht,5.96
6449,4mhy,6.47
6450,5em8,5.96
6451,3qs5,4.71
6452,2izx,9.4
6453,2wtx,2.89
6454,4o0t,5.54
6455,4djw,6.28
6456,1tc1,2.7
6457,6upj,6.32
6458,3pa8,5.75
6459,1zyr,5.74
6460,4unr,8.7
6461,3zos,8.89
6462,4d2s,7.7
6463,1swg,7.36
6464,3rsb,6.4
6465,3qd0,8.5
6466,2l98,3.61
6467,1pu7,3.1
6468,4x5q,9.0
6469,2qmg,9.15
6470,3aid,6.86
6471,1ax1,3.29
6472,4n7h,5.48
6473,2p09,6.35
6474,2y76,6.36
6475,3rbm,6.57
6476,5c4o,8.21
6477,2wou,7.14
6478,4hf4,8.62
6479,4qtl,6.92
6480,1tfq,7.92
6481,1xp9,8.89
6482,3opp,6.28
6483,5c84,6.19
6484,4pp5,7.74
6485,1nxy,7.19
6486,3c8e,4.15
6487,4nmr,3.53
6488,3m1s,9.0
6489,3ffp,7.14
6490,3fty,3.21
6491,3cz1,7.26
6492,4flh,9.0
6493,2rgp,7.52
6494,3hp5,7.15
6495,4jn2,11.68
6496,4ir5,6.21
6497,4h1m,7.11
6498,3srv,7.5
6499,3dng,8.13
6500,4ivt,6.0
6501,4lp9,6.21
6502,2lbv,7.59
6503,1os5,6.85
6504,4gr3,7.81
6505,3dei,7.4
6506,3vbx,4.77
6507,3l54,8.15
6508,4efu,6.6
6509,4kb9,11.0
6510,2nm1,7.47
6511,1lhv,8.91
6512,3i7e,10.85
6513,3u0d,10.0
6514,1t4s,2.44
6515,4jk6,7.19
6516,2mkr,6.27
6517,4wyz,4.3
6518,4gk4,7.85
6519,1db1,9.26
6520,2f71,5.6
6521,2pou,7.42
6522,2b1z,7.1
6523,3unk,4.82
6524,1oiy,7.19
6525,2k7l,6.15
6526,4b0j,2.15
6527,3dln,6.6
6528,3frg,8.4
6529,2aq9,7.3
6530,2f9b,6.52
6531,2xu5,6.89
6532,4xh2,8.22
6533,3mhc,7.96
6534,2mps,5.41
6535,4uzh,5.01
6536,3lhj,9.51
6537,4hdb,8.05
6538,1vkj,4.85
6539,3zdh,7.35
6540,2pe0,7.1
6541,2v96,4.54
6542,1mqg,6.28
6543,4hp0,6.12
6544,2y54,4.7
6545,5al3,4.96
6546,4wku,5.68
6547,2k2r,2.89
6548,4o0y,7.22
6549,3hmo,7.52
6550,3f80,4.22
6551,4x5p,8.21
6552,2v13,7.59
6553,1uj6,3.05
6554,4cmt,9.7
6555,2i0a,11.4
6556,2phb,9.49
6557,3vb4,4.31
6558,1css,6.1
6559,1m7i,5.4
6560,1h6h,5.3
6561,2r3n,7.15
6562,2gvj,9.52
6563,2oah,7.96
6564,3ni5,7.55
6565,1xqc,7.2
6566,4tw9,7.7
6567,4j45,5.77
6568,1gsz,7.21
6569,3qxh,5.24
6570,3m3z,5.73
6571,4iqt,6.11
6572,4kbk,8.18
6573,5ddd,6.59
6574,3qbh,6.82
6575,3u8l,8.05
6576,2ihj,4.59
6577,4g0c,7.92
6578,3ifo,7.26
6579,3sfh,7.05
6580,2fhy,5.96
6581,2fx9,7.77
6582,1nhv,5.66
6583,4prg,7.15
6584,2bmk,5.62
6585,3f7i,7.34
6586,3hs8,5.3
6587,4m7b,6.7
6588,1k1l,6.9
6589,4lnf,2.62
6590,2nn7,6.52
6591,4oyg,5.18
6592,1gwv,2.57
6593,4zg9,7.59
6594,3k5k,7.64
6595,2op9,5.66
6596,3f3v,7.14
6597,2yig,7.1
6598,3arf,7.19
6599,4ly1,7.26
6600,4nw5,7.7
6601,4j74,4.59
6602,5al2,6.44
6603,1d4w,6.92
6604,2y8q,5.82
6605,4lbp,4.94
6606,4d2d,3.47
6607,3pkn,4.66
6608,1amw,4.54
6609,4jvb,7.41
6610,2b8v,7.01
6611,4f4p,9.22
6612,1o1s,7.31
6613,2q95,5.8
6614,2i0h,8.05
6615,5d10,7.14
6616,4kot,5.46
6617,3my5,4.19
6618,4ce1,4.38
6619,4d9p,3.84
6620,1m21,6.52
6621,2qhc,8.96
6622,4dds,5.01
6623,1nvs,7.82
6624,4kin,8.32
6625,4i0t,7.59
6626,1qti,6.44
6627,1n95,8.92
6628,3g19,6.67
6629,3fas,6.77
6630,4kp4,5.17
6631,3eyd,9.7
6632,2fvc,7.49
6633,1xka,6.88
6634,3nam,8.46
6635,4msk,7.2
6636,4wmy,7.07
6637,2ypo,4.68
6638,3oc0,6.28
6639,2yjq,5.28
6640,3eyl,6.6
6641,4aom,7.07
6642,4pp9,7.37
6643,3lrh,7.35
6644,2f3k,7.89
6645,5d7c,6.85
6646,3pn1,6.96
6647,3djf,6.1
6648,4o0z,7.24
6649,1g4j,8.7
6650,1p2a,7.92
6651,1u33,4.6
6652,3k5x,6.41
6653,3dcc,8.96
6654,2jj3,9.55
6655,5dit,6.15
6656,2f8i,7.26
6657,4n4t,7.31
6658,3ohh,7.74
6659,1m7y,10.96
6660,1sqb,7.95
6661,3unn,4.4
6662,1qhr,6.89
6663,2x3t,6.05
6664,3uza,8.94
6665,2c3k,7.59
6666,4jhz,6.02
6667,2y36,6.42
6668,4tyb,1.7
6669,3vhu,7.31
6670,4uct,3.12
6671,4c4e,7.6
6672,4dr9,8.0
6673,4crd,7.1
6674,4xqa,4.99
6675,4nj9,6.97
6676,2r64,7.52
6677,3emg,8.05
6678,4u0w,3.0
6679,4xj0,9.52
6680,3nim,4.75
6681,4kii,6.23
6682,3ldp,5.62
6683,4gv1,8.52
6684,4nru,6.94
6685,3tz0,5.04
6686,3h8b,6.29
6687,3tpx,9.35
6688,4jpa,8.48
6689,2q88,5.8
6690,4bgy,2.96
6691,5auy,5.8
6692,3ex2,3.7
6693,2hnx,7.08
6694,1w4l,8.4
6695,1mqj,5.32
6696,3ies,9.92
6697,4gk7,7.9
6698,3hxi,6.33
6699,2xvn,3.95
6700,2w68,4.74
6701,4lj3,9.0
6702,3pj8,7.4
6703,3kek,8.36
6704,3ll8,6.4
6705,2xct,4.51
6706,3bim,5.88
6707,3tb6,5.08
6708,2o8h,7.6
6709,4n4s,6.88
6710,2y34,7.1
6711,4ezj,8.42
6712,3lp7,5.44
6713,1pwy,4.05
6714,4cik,6.43
6715,1iiq,7.48
6716,1hvi,10.92
6717,2ohu,5.38
6718,4mwc,5.87
6719,1grp,3.72
6720,2i6b,7.17
6721,3arz,6.0
6722,1r5v,4.48
6723,1ghv,4.35
6724,3lau,4.52
6725,4k55,5.51
6726,4np9,5.03
6727,4bnt,3.86
6728,4y5s,3.73
6729,3sx9,8.89
6730,4ci2,6.75
6731,4ach,7.66
6732,3w07,3.38
6733,4ngn,7.55
6734,4i73,6.72
6735,5f2k,6.16
6736,4rj7,7.66
6737,1iht,8.46
6738,1adl,5.36
6739,4bt4,3.34
6740,2vvv,8.22
6741,4amy,10.82
6742,4x3e,5.47
6743,2qoh,7.7
6744,1kti,3.43
6745,4bie,6.6
6746,4j6i,8.85
6747,1b1h,7.03
6748,3d5m,8.0
6749,2wq4,2.57
6750,1oar,7.4
6751,1xbc,7.92
6752,4fz6,6.9
6753,3bxg,4.96
6754,1pus,7.28
6755,2csm,4.3
6756,4ahs,2.19
6757,2nnv,7.52
6758,1lzq,8.39
6759,1o4p,2.6
6760,1y57,5.79
6761,3t0w,7.3
6762,2sfp,1.7
6763,2qnz,5.42
6764,4men,3.9
6765,1n3w,6.96
6766,1uxb,2.15
6767,1cwc,7.8
6768,2gtk,6.6
6769,3vfj,7.04
6770,2zz1,4.54
6771,2ha3,3.03
6772,1zoe,7.4
6773,4foc,8.52
6774,3nrz,5.34
6775,3n45,3.3
6776,3rxg,2.15
6777,4kz7,2.49
6778,3n23,8.52
6779,4wwo,7.42
6780,3b9s,5.3
6781,1fhd,6.82
6782,1xh4,7.47
6783,3nuo,9.8
6784,1l5s,3.26
6785,2axi,6.85
6786,1qq9,2.06
6787,1tys,5.49
6788,4oyb,5.8
6789,2v2v,4.07
6790,2ydj,8.3
6791,1h28,6.52
6792,1ofz,4.62
6793,4xct,8.17
6794,1jd6,7.39
6795,4jr5,8.15
6796,4qk4,6.6
6797,3cbs,7.24
6798,1o4i,2.64
6799,4nah,6.31
6800,3kyg,7.46
6801,2vo4,4.94
6802,3hg1,4.74
6803,2pwr,6.59
6804,1qtn,7.3
6805,4rro,7.59
6806,1c5f,6.07
6807,1a46,5.7
6808,4wt6,7.92
6809,3iuc,5.66
6810,1bmm,7.1
6811,1ftm,7.61
6812,3hdk,4.76
6813,1awi,4.05
6814,1ajq,4.31
6815,4ga3,7.52
6816,4qz1,5.44
6817,2q2n,6.48
6818,1tr7,6.82
6819,4nym,3.55
6820,3fx6,6.8
6821,2p3b,8.48
6822,3bwf,9.7
6823,5aib,3.8
6824,2vth,3.92
6825,3k16,5.8
6826,2amt,4.44
6827,3l9l,6.78
6828,1i1e,5.03
6829,1x78,7.85
6830,4bqh,5.59
6831,1y2b,4.09
6832,3t2c,4.6
6833,2i0j,8.57
6834,3zps,8.3
6835,2y4m,6.46
6836,2h2d,5.37
6837,2wzf,7.0
6838,1g30,6.85
6839,1hfs,8.7
6840,4h85,5.15
6841,1o4h,2.44
6842,2a58,4.92
6843,1vj6,5.1
6844,4rpv,8.52
6845,3o4k,7.62
6846,4hnf,6.15
6847,1imx,3.52
6848,1slg,3.9
6849,3uw4,7.77
6850,4wz4,6.44
6851,4ozn,5.4
6852,4qp9,7.15
6853,2irz,7.92
6854,4q4p,6.39
6855,3bxs,5.1
6856,1s19,9.51
6857,4bah,8.7
6858,1zzz,5.14
6859,2g6q,5.82
6860,1qpe,7.7
6861,2nwn,6.3
6862,4rh5,6.9
6863,1b7h,8.02
6864,1epo,7.96
6865,5bvw,8.82
6866,4yrd,4.57
6867,2x4u,4.32
6868,3e0p,7.92
6869,3f48,6.29
6870,1y2j,7.48
6871,4cs9,2.1
6872,3suw,4.7
6873,2gg5,6.6
6874,4acm,6.68
6875,3s2a,8.09
6876,2jdm,5.4
6877,2bj4,4.47
6878,4lxd,7.23
6879,4agl,3.65
6880,3kej,7.12
6881,1m0n,2.22
6882,3b26,6.64
6883,1b9s,3.18
6884,2cer,9.22
6885,3dy6,6.9
6886,2ynr,5.77
6887,4l33,8.15
6888,3r42,4.08
6889,1rdj,1.66
6890,2ojj,8.7
6891,3ed0,6.35
6892,1c6y,9.51
6893,3iqu,4.77
6894,3l9h,8.1
6895,3qi2,7.35
6896,2hny,5.93
6897,4acd,8.31
6898,3mn8,6.17
6899,4luz,4.7
6900,3el7,6.32
6901,4oyp,3.0
6902,1gj7,7.89
6903,3pqz,4.46
6904,3h91,3.73
6905,4mvn,5.46
6906,2avo,8.85
6907,1oxr,5.19
6908,2eh8,7.96
6909,2pwc,6.57
6910,4uyg,7.6
6911,2hxq,6.84
6912,3mrx,3.39
6913,3c14,3.52
6914,3w54,9.7
6915,1bqo,7.74
6916,4rce,8.7
6917,4mi6,4.31
6918,1fo0,5.59
6919,4pnm,5.85
6920,2bqw,8.52
6921,1kyv,5.92
6922,4byj,6.57
6923,1ndw,5.23
6924,4v05,9.7
6925,3mhl,7.25
6926,4dk5,8.4
6927,3s3n,7.06
6928,1inf,5.0
6929,4fyo,7.33
6930,4aoc,4.27
6931,4jg8,8.6
6932,1b6p,8.52
6933,3ay0,3.04
6934,4m8t,6.43
6935,4b13,5.7
6936,1lvu,5.32
6937,4u7v,5.49
6938,4yw2,2.8
6939,1h3c,6.51
6940,1xk5,6.0
6941,2vnn,8.7
6942,1d5r,1.82
6943,4ajo,7.03
6944,3o6l,7.51
6945,1rs4,7.17
6946,1zp5,2.92
6947,1qxl,7.96
6948,4a4q,9.4
6949,3nb5,7.74
6950,1km3,4.91
6951,5abh,8.77
6952,3erk,4.74
6953,2wsx,2.41
6954,2lsr,5.24
6955,4pzh,8.0
6956,4jv7,6.0
6957,5e0l,6.4
6958,4urv,2.77
6959,5er1,6.02
6960,2yde,3.72
6961,3i02,7.52
6962,3bhx,9.15
6963,3kyr,6.72
6964,3k98,9.0
6965,1efi,1.92
6966,2viq,5.89
6967,5cfb,7.28
6968,1agw,4.7
6969,4tju,5.44
6970,1x7a,7.89
6971,3hio,6.52
6972,2ao6,9.28
6973,4phu,7.92
6974,3vid,6.21
6975,1jyi,4.0
6976,3ttz,8.4
6977,1ggn,5.51
6978,1flr,10.0
6979,1p19,4.11
6980,4ncn,5.67
6981,4fz3,3.73
6982,4f8j,5.07
6983,5caq,8.57
6984,1inq,6.27
6985,1jsv,5.7
6986,3sio,8.0
6987,3b92,8.0
6988,2z3h,4.64
6989,3tf7,3.52
6990,3t4p,5.19
6991,3m3x,6.82
6992,1mf4,7.99
6993,4b12,4.99
6994,4ql1,7.03
6995,4w9j,6.23
6996,4flj,5.13
6997,3p9l,5.3
6998,2afw,4.77
6999,4fmq,5.05
7000,4unp,3.23
7001,1u3r,8.3
7002,4zph,7.51
7003,1dxp,7.57
7004,2bpy,7.4
7005,5ap3,7.03
7006,2azm,5.66
7007,1njf,5.99
7008,2xup,12.39
7009,3mct,4.07
7010,3mvj,5.49
7011,2pj3,8.18
7012,5cas,8.85
7013,4fmo,5.53
7014,4jsa,4.96
7015,3avn,3.3
7016,4uiz,4.7
7017,2nsx,7.2
7018,2fqo,6.43
7019,2r3p,6.05
7020,1gu3,4.32
7021,4jyc,6.7
7022,4qf7,8.6
7023,4wx7,7.4
7024,3anr,6.46
7025,3mrv,3.74
7026,3e2m,9.4
7027,2xel,3.9
7028,1m13,7.57
7029,4ccd,4.49
7030,3o9d,10.72
7031,4pid,4.62
7032,2qhm,6.18
7033,2g5t,9.09
7034,2obo,7.24
7035,3wym,9.52
7036,5fjw,5.4
7037,4e4a,2.05
7038,2oz7,7.85
7039,3l3z,4.87
7040,5bms,6.34
7041,2aj8,6.2
7042,4uxq,7.8
7043,2nxm,5.19
7044,3pwm,9.1
7045,5cgj,5.22
7046,1fl6,7.43
7047,3ldq,5.36
7048,1py5,7.29
7049,4q4q,5.79
7050,4zh4,4.22
7051,1yds,5.92
7052,4ago,4.81
7053,4qrh,5.15
7054,2ga2,5.52
7055,4cbt,7.3
7056,4alg,6.3
7057,1w7h,3.0
7058,4hwt,4.3
7059,4q08,6.3
7060,1btn,4.4
7061,2esm,6.28
7062,2jkp,4.23
7063,2c6k,6.14
7064,4hzz,8.08
7065,1zge,7.3
7066,2q8m,4.03
7067,1i8j,4.41
7068,1uy7,3.7
7069,1x8s,5.1
7070,3bft,6.49
7071,2bkz,8.15
7072,4k4j,6.12
7073,4kcx,4.43
7074,3k3e,7.66
7075,2bow,4.0
7076,1ez9,5.1
7077,1o30,6.77
7078,1f9g,1.28
7079,4r17,7.68
7080,1q65,5.46
7081,4jr0,8.2
7082,4hn2,6.89
7083,1zsf,9.92
7084,4mrg,2.96
7085,1uwb,8.34
7086,3eu5,7.49
7087,4kmu,7.92
7088,1ke2,7.35
7089,3qup,6.32
7090,3ap7,3.0
7091,2a31,1.01
7092,3pju,4.88
7093,4nus,8.3
7094,5aom,2.9
7095,3src,3.89
7096,4o10,7.11
7097,2kvm,3.96
7098,1i32,5.7
7099,4b5b,6.41
7100,4msn,4.03
7101,4nld,7.7
7102,1jq9,8.45
7103,1o3b,7.13
7104,3suf,7.56
7105,2va6,6.17
7106,5buj,8.3
7107,2jnw,6.11
7108,4h36,4.27
7109,5abf,4.85
7110,4u6y,7.08
7111,4dhr,4.57
7112,4x1r,6.4
7113,3udq,6.0
7114,3q77,8.22
7115,4knn,7.78
7116,2wey,7.12
7117,3lf0,5.71
7118,4rkx,5.1
7119,3q5u,4.31
7120,4j7i,5.06
7121,3kwb,7.77
7122,2vwn,8.0
7123,4bbg,8.32
7124,4yt7,8.77
7125,2vgp,6.85
7126,5fiv,7.66
7127,2glm,5.37
7128,1erq,7.89
7129,2wxg,9.15
7130,4o3b,6.09
7131,1my8,7.46
7132,2v8w,6.82
7133,3iof,5.22
7134,3h5s,8.3
7135,4ht6,6.21
7136,2ykj,6.21
7137,2g97,6.82
7138,4gw1,6.37
7139,4i71,7.74
7140,1gwm,4.1
7141,1bwa,8.6
7142,1ke5,6.25
7143,1ceb,6.0
7144,4pml,4.52
7145,1j37,8.96
7146,5ap4,6.46
7147,4l02,7.7
7148,4ft2,5.64
7149,1o35,5.0
7150,2f9v,7.82
7151,1b9j,5.96
7152,4fzc,8.4
7153,2h44,5.77
7154,2hs2,8.31
7155,4jn4,5.86
7156,4ux4,7.01
7157,3e90,7.39
7158,2xe4,7.16
7159,2cvd,6.1
7160,5c7e,5.0
7161,2ccb,7.45
7162,4ezw,6.0
7163,1xff,4.82
7164,4oma,4.17
7165,1k6p,7.36
7166,2wed,6.1
7167,1jcx,5.15
7168,2cgx,4.81
7169,3uph,7.82
7170,1y3p,4.82
7171,3ws8,6.68
7172,1pmu,6.23
7173,4im0,7.72
7174,1dwd,8.18
7175,2ooh,5.89
7176,2fkf,2.92
7177,2zv9,8.05
7178,3ptg,7.6
7179,1bug,4.37
7180,4att,6.98
7181,5auv,4.51
7182,3th8,6.25
7183,3fr5,6.35
7184,2i0e,8.7
7185,5aln,6.57
7186,1vyq,5.3
7187,1qy2,5.74
7188,4d8a,3.42
7189,4fe9,3.0
7190,2i4z,5.7
7191,1ihy,3.74
7192,2fes,9.01
7193,2qh6,6.0
7194,4jbs,7.96
7195,2lh8,4.18
7196,1y6q,11.7
7197,3hwn,8.7
7198,3s7m,8.0
7199,3le9,8.22
7200,4iuo,3.64
7201,1rpa,6.0
7202,4o43,4.3
7203,3eml,8.74
7204,2ovz,7.89
7205,3q6z,3.72
7206,4hvi,7.16
7207,3fdm,8.7
7208,3vfq,5.19
7209,1y2h,7.25
7210,4wcu,8.52
7211,4j84,4.69
7212,2pbw,8.25
7213,2qta,5.76
7214,3sdk,6.8
7215,1xh5,5.47
7216,3mg4,9.3
7217,3n1v,3.3
7218,4bdi,3.64
7219,1z4n,4.52
7220,3hvc,6.22
7221,3cpc,5.3
7222,4u0c,4.31
7223,3vw1,4.67
7224,4eoy,6.49
7225,1jmg,6.07
7226,1s9v,4.0
7227,3bva,6.52
7228,4avw,7.62
7229,3q7q,5.65
7230,3a2o,9.08
7231,1u3q,8.46
7232,4ofl,7.66
7233,3tk2,4.62
7234,3wv2,7.92
7235,3fuk,3.02
7236,2cgf,6.41
7237,2f14,9.19
7238,1h1h,5.22
7239,1jtq,8.07
7240,2xdx,6.46
7241,1anf,5.46
7242,1pro,11.3
7243,4uuq,7.54
7244,2bdy,7.77
7245,3oxz,8.07
7246,3brn,8.7
7247,5aaf,7.44
7248,4mzs,7.92
7249,3hjo,6.52
7250,3tkz,5.92
7251,3djk,10.59
7252,4wmc,8.05
7253,2ltx,5.39
7254,4lkf,5.37
7255,2jbp,8.07
7256,4nnr,7.26
7257,2yk9,5.09
7258,3dnj,6.82
7259,3cx9,4.89
7260,4mc1,7.85
7261,2j4z,7.19
7262,3n49,5.15
7263,3t9t,8.71
7264,4wet,3.35
7265,2wtd,6.68
7266,2ath,6.82
7267,4a95,5.76
7268,1zgb,8.06
7269,1tpz,6.19
