,pdbid,-logKd/Ki
6066,4ce2,3.84
6067,1exw,3.9
6068,2oph,7.8
6069,1rlp,5.1
6070,4j46,5.28
6071,3b1u,5.72
6072,4qz2,5.21
6073,1yye,8.57
6074,3wdc,7.92
6075,3ip5,6.22
6076,3as3,3.8
6077,2ycm,3.56
6078,1nfu,7.74
6079,4kql,8.77
6080,4jvj,7.66
6081,3h23,4.71
6082,1lqd,8.05
6083,5am1,8.52
6084,3lmp,6.21
6085,4pxf,3.1
6086,5cyi,5.88
6087,3ue4,8.96
6088,3drf,7.0
6089,3kmm,9.7
6090,2vcj,7.68
6091,4x3s,5.89
6092,1gmy,7.35
6093,3bg8,5.89
6094,3ok9,11.23
6095,4hhy,8.72
6096,3b3w,4.19
6097,1ckb,5.28
6098,3v8s,6.19
6099,3kqy,4.82
6100,1mqg,6.28
6101,1yid,5.0
6102,4pnk,6.6
6103,3aox,9.08
6104,4oct,5.05
6105,4e26,6.4
6106,3d9o,3.0
6107,2f8i,7.26
6108,1kf6,6.7
6109,3pz2,6.14
6110,3ijh,4.0
6111,4btl,5.6
6112,1b6h,7.82
6113,4aig,6.52
6114,2m0u,6.44
6115,5d11,7.55
6116,2qqs,6.4
6117,4n1z,9.14
6118,186l,4.85
6119,4j0p,7.29
6120,3q2h,9.16
6121,1tsv,4.8
6122,4e3b,6.05
6123,2pqj,8.2
6124,2r59,8.19
6125,4pvt,6.52
6126,4fe9,3.0
6127,1gah,12.0
6128,4mh7,5.23
6129,4bnz,6.59
6130,1inq,6.27
6131,4gtv,7.42
6132,2xbx,7.82
6133,2w2u,4.46
6134,3zo2,7.1
6135,3atw,7.01
6136,4yv1,3.08
6137,4trz,5.03
6138,4y2j,3.1
6139,3ccw,7.87
6140,4xx9,5.08
6141,2xb9,6.77
6142,3be2,8.7
6143,2iyf,3.75
6144,4eok,5.07
6145,4pow,6.3
6146,1c29,6.33
6147,2kfx,4.0
6148,2krd,2.7
6149,4av4,7.03
6150,2ax6,7.57
6151,3tfk,5.01
6152,3pqz,4.46
6153,4gj6,5.12
6154,4wm9,6.92
6155,3vf9,8.72
6156,2h96,6.64
6157,4azp,5.9
6158,1at6,4.07
6159,2hvc,8.82
6160,1j80,6.52
6161,4euv,6.3
6162,4uu8,6.54
6163,4tun,5.41
6164,5apr,7.77
6165,4kij,4.3
6166,4d52,3.11
6167,4yux,3.74
6168,3s3m,7.4
6169,4qb3,5.47
6170,3l5e,7.57
6171,4pkt,4.83
6172,4ay5,6.27
6173,3dct,6.95
6174,1mns,4.17
6175,4wsk,6.43
6176,3io7,7.77
6177,4gye,6.85
6178,3s8l,5.64
6179,4i8x,2.64
6180,1w5x,8.4
6181,1pyn,5.49
6182,1om2,4.7
6183,3t70,6.3
6184,3wyk,7.64
6185,2woa,5.94
6186,2xei,10.62
6187,4qlu,8.08
6188,1iew,4.59
6189,4azf,6.35
6190,1d7x,8.52
6191,4e4l,8.77
6192,3hb4,9.05
6193,3hdn,7.2
6194,3b9s,5.3
6195,3skh,6.05
6196,1oim,5.32
6197,1hww,7.7
6198,3lzu,10.06
6199,3ns7,8.33
6200,1nje,3.8
6201,3rz5,7.89
6202,3nm6,1.35
6203,4cu8,4.47
6204,3ujd,4.69
6205,4tk3,5.1
6206,1bra,1.82
6207,3zs1,6.4
6208,3mwe,1.54
6209,2ban,9.0
6210,1xfv,3.89
6211,4hwt,4.3
6212,3s53,9.64
6213,4hy0,6.7
6214,3hjo,6.52
6215,4i8w,10.9
6216,4yv0,3.28
6217,1s5q,5.28
6218,3s54,9.64
6219,4q6r,6.68
6220,1j81,7.1
6221,2ha0,4.43
6222,2poq,4.42
6223,3rw9,5.96
6224,3nc9,6.48
6225,3pab,4.7
6226,2zx7,10.49
6227,2h2d,5.37
6228,3nb5,7.74
6229,1x6u,3.22
6230,3udp,5.22
6231,1gt5,6.1
6232,4pax,6.4
6233,2wk2,6.82
6234,1mx1,4.0
6235,3zmt,4.55
6236,3ryz,8.62
6237,4oaz,5.77
6238,1apb,5.82
6239,1rxp,7.14
6240,3cl2,7.59
6241,3n6k,6.74
6242,1jeu,6.82
6243,3hmv,7.3
6244,3qi4,3.93
6245,3lqj,5.37
6246,3t07,7.8
6247,3lco,6.84
6248,3u51,5.51
6249,1vsn,9.7
6250,4mr5,6.6
6251,3ijy,6.04
6252,4alv,8.15
6253,1v1j,4.82
6254,2ybp,4.62
6255,4nze,6.8
6256,4rcf,8.4
6257,3wzp,6.82
6258,4gsy,6.92
6259,3sow,5.14
6260,4lyn,7.22
6261,1azm,6.1
6262,4esi,4.15
6263,1p6d,2.94
6264,1c86,4.7
6265,1k9r,3.3
6266,2k46,4.58
6267,3n2v,7.51
6268,4deb,6.43
6269,4itj,6.42
6270,4p0x,5.92
6271,3zmg,7.64
6272,1tft,8.3
6273,2qyk,5.48
6274,1pop,9.0
6275,3ibc,4.91
6276,2fqx,7.15
6277,3kku,5.7
6278,5d7c,6.85
6279,2gss,4.94
6280,2w85,5.04
6281,4eh2,3.16
6282,1aid,4.82
6283,4gg5,9.03
6284,3rxj,3.06
6285,3tdc,8.27
6286,4i8n,4.46
6287,4zsm,2.4
6288,3rsr,4.36
6289,4bcg,8.15
6290,1rr6,10.25
6291,3u1i,5.25
6292,2wxf,6.74
6293,3d9k,4.72
6294,1b32,7.1
6295,2xa4,8.52
6296,4ou3,4.41
6297,3tfu,3.28
6298,3pch,5.4
6299,5ap6,7.88
6300,2z7h,6.94
6301,3sdi,8.33
6302,1tv6,5.4
6303,2jdn,5.56
6304,4uu7,6.08
6305,1v79,7.89
6306,3f3v,7.14
6307,2frd,4.54
6308,3mi3,5.45
6309,3ppq,4.55
6310,3jy9,9.0
6311,4puk,7.28
6312,3huc,5.99
6313,4gv8,6.49
6314,1jmq,4.4
6315,1tkt,6.15
6316,1gj6,7.0
6317,4hej,4.62
6318,4emf,7.08
6319,4d1d,5.74
6320,3w2o,5.08
6321,4ww6,10.21
6322,1gj4,4.07
6323,5d9p,3.2
6324,4p4j,6.15
6325,3iw5,6.08
6326,2am1,6.0
6327,2i4u,11.57
6328,2xk6,5.8
6329,3c8e,4.15
6330,1z6p,6.05
6331,3eq9,7.39
6332,4y8c,7.96
6333,2w9r,5.32
6334,1g3d,5.55
6335,4q93,4.65
6336,3itz,8.85
6337,3lvp,8.7
6338,1c6y,9.51
6339,3ry8,3.34
6340,3zo1,6.0
6341,3tv4,6.96
6342,2qwg,3.64
6343,1vrt,7.1
6344,3m54,5.89
6345,2a3c,4.43
6346,3kai,5.41
6347,3f7u,6.61
6348,1w31,3.6
6349,4f3k,10.16
6350,3suu,8.52
6351,1dva,8.07
6352,3q77,8.22
6353,3p3u,6.48
6354,1a09,6.7
6355,3r93,6.51
6356,4bch,7.66
6357,3wv3,7.62
6358,3tdh,4.26
6359,4j03,7.59
6360,4dv9,6.72
6361,3ads,5.01
6362,2cct,5.02
6363,4g2l,7.49
6364,3uzd,5.05
6365,1tsi,3.48
6366,4ktc,9.0
6367,4jpx,5.15
6368,2ohl,3.05
6369,3b67,8.85
6370,4exg,8.07
6371,3pck,6.7
6372,4mzs,7.92
6373,4mzh,7.18
6374,1fq5,8.4
6375,3nq3,3.78
6376,3fat,7.64
6377,2bt9,6.19
6378,2z52,5.57
6379,2xht,5.96
6380,2j4g,6.6
6381,3u1y,8.67
6382,2of4,7.09
6383,2wxp,8.52
6384,1jij,8.52
6385,2jq9,4.48
6386,1o3i,7.3
6387,4nal,5.66
6388,3nsq,5.21
6389,4egk,7.72
6390,3fu3,2.84
6391,5tln,6.37
6392,2fde,9.15
6393,1y1z,3.08
6394,4mcb,5.82
6395,4joa,7.54
6396,4nnr,7.26
6397,2isw,7.43
6398,3ryv,7.07
6399,1czk,8.82
6400,4q1s,4.17
6401,1hpv,9.22
6402,3kr4,7.6
6403,1tfq,7.92
6404,3feg,4.35
6405,1ecv,4.85
6406,3p23,4.42
6407,1htg,8.42
6408,4do5,5.83
6409,4yih,4.66
6410,3h2o,4.59
6411,4cik,6.43
6412,4wx7,7.4
6413,3sw2,8.33
6414,3ms4,3.28
6415,1rww,8.3
6416,4j4n,6.88
6417,1alw,6.52
6418,2vtr,5.82
6419,2wej,6.08
6420,3fvg,6.89
6421,3skg,8.1
6422,1rej,8.3
6423,1nvs,7.82
6424,1g98,5.7
6425,4n8r,5.0
6426,2fhy,5.96
6427,2puy,4.52
6428,2gg2,6.6
6429,2vtd,4.07
6430,2h4g,6.52
6431,1o7o,4.49
6432,1s4d,6.49
6433,1z3v,4.11
6434,4mc2,8.19
6435,2pax,6.74
6436,4hxw,8.7
6437,3hhk,8.22
6438,4e3o,6.51
6439,3u10,5.44
6440,4k2g,7.7
6441,4ehz,8.0
6442,3mhl,7.25
6443,3ard,6.76
6444,2xjj,6.51
6445,3vb5,5.34
6446,4c35,6.25
6447,3wcl,6.59
6448,3s9e,5.13
6449,2ay4,2.91
6450,3ds6,9.1
6451,1eld,6.7
6452,4ikt,6.17
6453,3th0,4.12
6454,3ncg,6.82
6455,1odj,4.1
6456,2esm,6.28
6457,3o6m,7.48
6458,4nw6,8.4
6459,3rbm,6.57
6460,4an9,7.36
6461,4c73,4.92
6462,3qfv,5.77
6463,2qfu,4.18
6464,2q7y,4.3
6465,4y67,6.93
6466,2rjr,1.94
6467,1zoe,7.4
6468,5ct2,2.92
6469,2kaw,4.97
6470,5d7e,3.82
6471,1sgu,5.37
6472,1o33,5.74
6473,1hgi,2.68
6474,4d83,7.26
6475,2xk8,5.62
6476,3b7u,7.74
6477,1g5f,2.64
6478,2wr8,5.44
6479,4o36,6.36
6480,1unl,6.7
6481,1px4,3.23
6482,1pdq,5.3
6483,4u5v,3.05
6484,2gg9,5.46
6485,2lh8,4.18
6486,4jda,6.29
6487,4hfz,5.72
6488,3g0c,5.7
6489,3l4v,6.72
6490,3hg1,4.74
6491,4o2p,6.7
6492,4gk2,8.8
6493,1z1r,9.22
6494,1rq2,2.52
6495,1n1m,5.7
6496,3e90,7.39
6497,2z7r,9.52
6498,5ab9,6.33
6499,2avq,4.39
6500,2wuu,7.16
6501,1c8l,8.16
6502,1f90,7.92
6503,4e4x,8.15
6504,4zs3,5.18
6505,1m74,7.0
6506,2psv,7.24
6507,4joe,3.56
6508,2a14,5.7
6509,1g6g,6.28
6510,4r1v,9.0
6511,5dl1,5.0
6512,4bdh,4.11
6513,3f9n,5.89
6514,4gzf,8.36
6515,1dmb,5.74
6516,4rad,7.1
6517,3bi0,7.85
6518,1dbk,8.1
6519,1q6k,7.59
6520,3qx9,4.05
6521,3oap,6.26
6522,3pka,6.27
6523,2lwi,3.11
6524,3qsb,5.08
6525,2g72,6.5
6526,3ivh,7.33
6527,1o2t,7.85
6528,1il4,2.85
6529,1tr7,6.82
6530,2aq7,3.3
6531,2weq,5.9
6532,3rqe,4.77
6533,4kwg,6.0
6534,4bt5,2.76
6535,3ft8,7.52
6536,4twc,7.4
6537,4psh,8.89
6538,4no8,7.15
6539,4cfl,5.88
6540,4ehr,7.89
6541,3vdb,2.52
6542,3ao5,2.23
6543,4crj,5.96
6544,2oo8,9.0
6545,3bex,5.57
6546,4izm,6.66
6547,3o9b,12.3
6548,4ap7,7.96
6549,4w7t,6.05
6550,4qtl,6.92
6551,4e9u,5.82
6552,4fck,1.26
6553,1icj,2.22
6554,1re1,5.21
6555,2pnx,5.1
6556,3ikg,7.24
6557,4p4d,5.74
6558,1pro,11.3
6559,2ypi,4.82
6560,4k3p,5.8
6561,4qfg,5.48
6562,3rxk,2.68
6563,2oi2,6.3
6564,2wyn,5.55
6565,4na9,7.39
6566,4mga,5.86
6567,1u0h,6.96
6568,4jvi,5.3
6569,2uzb,6.92
6570,1t46,6.43
6571,2rfy,5.22
6572,3l3q,7.27
6573,3sov,4.21
6574,4rj8,7.77
6575,2b4l,4.77
6576,2vhj,3.9
6577,3mea,6.3
6578,1rpj,6.48
6579,4j09,4.77
6580,3t1n,6.1
6581,1ibg,8.55
6582,1r58,6.96
6583,3oqk,6.38
6584,3uvo,7.0
6585,2zof,8.15
6586,2y54,4.7
6587,2wyi,4.74
6588,2y07,6.22
6589,3al3,5.68
6590,2xow,5.22
6591,3r00,5.07
6592,4i6b,5.93
6593,1xxh,6.11
6594,2jbv,3.54
6595,3d6p,3.75
6596,2o4n,7.82
6597,4zz1,7.89
6598,3v7t,7.21
6599,2rin,4.0
6600,3vws,3.65
6601,1doj,8.96
6602,4l7d,6.12
6603,1m2q,6.1
6604,4z3v,8.4
6605,2xas,5.89
6606,2qky,9.61
6607,1lf2,7.52
6608,2wj2,8.33
6609,1kz8,6.08
6610,4e49,5.11
6611,2v2c,3.41
6612,1fao,7.37
6613,3vi2,3.77
6614,4h3j,7.05
6615,4heg,8.92
6616,3r17,6.41
6617,4rlt,4.96
6618,3b25,6.07
6619,4hdb,8.05
6620,4d09,8.77
6621,1xh5,5.47
6622,4eqc,8.1
6623,4de5,3.15
6624,1dzm,5.41
6625,3eyd,9.7
6626,4bg6,7.16
6627,2lbv,7.59
6628,4c8r,6.82
6629,3fi3,7.92
6630,4op3,8.15
6631,3pcg,2.3
6632,4agl,3.65
6633,3jzo,8.52
6634,4jai,8.4
6635,2viq,5.89
6636,2pze,6.08
6637,4bjb,6.66
6638,2v0z,9.22
6639,2etm,6.67
6640,4lxm,7.06
6641,3ewj,6.84
6642,4al4,6.89
6643,1uym,6.0
6644,1gsf,5.0
6645,4fbe,6.99
6646,1yyr,6.29
6647,1d6s,4.11
6648,2c1p,5.4
6649,1amw,4.54
6650,2qve,2.32
6651,1njj,2.1
6652,3bz3,8.82
6653,4l32,6.84
6654,3uod,7.31
6655,2pzy,7.47
6656,1hih,8.05
6657,2ovy,8.4
6658,2qk5,8.1
6659,3s1h,4.77
6660,3poz,7.64
6661,1szd,4.54
6662,4o3b,6.09
6663,4elb,8.3
6664,2wo9,7.21
6665,3q4j,6.21
6666,4g8y,4.59
6667,3kek,8.36
6668,3i90,3.3
6669,3fsj,3.95
6670,4buq,8.14
6671,1kv5,4.22
6672,3shv,6.66
6673,4a4x,7.23
6674,2xl3,5.25
6675,5ajz,5.7
6676,1sjh,8.05
6677,3ske,7.77
6678,4tn2,6.92
6679,2g24,5.4
6680,1b4z,5.23
6681,1w7g,5.1
6682,1tkc,4.85
6683,2j79,5.96
6684,1dwd,8.18
6685,5aia,5.2
6686,1uxa,2.3
6687,1h28,6.52
6688,3f19,7.19
6689,3udm,4.48
6690,1d8e,6.6
6691,4u0b,4.3
6692,3uj9,4.63
6693,2fwy,6.7
6694,4wey,3.5
6695,3uij,4.7
6696,2f71,5.6
6697,3hs8,5.3
6698,3v30,3.74
6699,1sme,11.22
6700,2oi3,6.64
6701,3ii5,7.62
6702,2k4i,3.84
6703,4x5q,9.0
6704,4tmk,7.7
6705,3tf6,6.4
6706,1nlo,5.47
6707,3vfa,9.19
6708,4bf1,8.62
6709,2xuf,14.39
6710,4lpg,4.25
6711,4cd1,4.89
6712,4h3g,8.22
6713,1z6q,6.7
6714,4mcd,5.33
6715,2xbp,5.02
6716,1tnl,1.88
6717,1yej,7.46
6718,2w54,6.98
6719,4efs,8.6
6720,4hvb,9.95
6721,3lq8,9.4
6722,4f39,5.7
6723,4b8p,6.85
6724,2r5b,8.6
6725,1w1d,6.52
6726,5alj,5.56
6727,3l4y,7.0
6728,1y3p,4.82
6729,3nrm,8.4
6730,4lmu,7.26
6731,3wk8,4.31
6732,3dzt,7.22
6733,2r9m,8.82
6734,1rpa,6.0
6735,3ujb,5.1
6736,2xpc,3.9
6737,4ih6,4.74
6738,4mi6,4.31
6739,5a5q,4.68
6740,2o4h,6.52
6741,4jit,6.64
6742,4kiq,7.64
6743,4im0,7.72
6744,2c2l,5.55
6745,2q72,2.68
6746,4i6q,7.52
6747,2zp0,7.6
6748,3qxh,5.24
6749,1z2b,6.4
6750,1f1j,8.8
6751,3t3c,10.23
6752,3kpu,3.16
6753,1mrs,3.96
6754,4l1u,5.26
6755,1nq0,10.32
6756,1is0,7.0
6757,4p10,8.1
6758,1xon,10.68
6759,3s45,8.49
6760,2jdt,6.77
6761,1amk,4.3
6762,4u6z,5.41
6763,5alz,8.22
6764,1t5a,4.62
6765,2onb,5.57
6766,1ong,8.05
6767,4e6c,4.82
6768,4xv1,8.38
6769,4idz,4.36
6770,3gol,7.09
6771,3v2w,7.11
6772,4loy,8.09
6773,3bxf,5.54
6774,4q4q,5.79
6775,184l,4.72
6776,4m5u,7.96
6777,1njb,5.8
6778,4u6e,3.3
6779,1i48,5.7
6780,4mw5,7.35
6781,1z4o,4.52
6782,3nfl,4.38
6783,3h5b,10.0
6784,3iuc,5.66
6785,4tkg,6.85
6786,188l,3.33
6787,1b5j,7.43
6788,1uom,7.72
6789,4y6s,5.03
6790,3nus,3.51
6791,1hvk,10.96
6792,4dn0,5.72
6793,3old,5.9
6794,2ha7,3.36
6795,3vzv,8.04
6796,3iiw,4.44
6797,1jqd,5.16
6798,2qwe,7.48
6799,2ai7,6.4
6800,1m2p,6.11
6801,1q95,7.57
6802,3zy2,6.46
6803,1y0l,9.0
6804,3t08,3.04
6805,3ked,2.44
6806,4d1b,4.44
6807,4yzu,5.05
6808,3pb9,6.58
6809,2gg8,4.6
6810,4fm7,7.24
6811,3ebh,6.32
6812,1ny2,2.76
6813,2vto,6.85
6814,3uw5,7.85
6815,4zj5,7.66
6816,2bza,2.8
6817,3fzr,7.96
6818,4bgh,8.4
6819,3qw8,5.1
6820,2nnd,6.06
6821,1s9v,4.0
6822,3uxl,5.57
6823,2ph6,7.57
6824,4l02,7.7
6825,1o2u,5.85
6826,2pe2,8.4
6827,4ucv,2.88
6828,2upj,7.39
6829,3cd7,7.84
6830,1hty,1.4
6831,2ya7,3.14
6832,1nhg,7.3
6833,2fx7,7.7
6834,1lkk,6.85
6835,4dk7,7.7
6836,2b7f,7.3
6837,2o4z,6.25
6838,1gww,3.59
6839,4obo,7.11
6840,4hvg,7.77
6841,1j36,7.74
6842,4i73,6.72
6843,3rm8,6.15
6844,2jbj,9.7
6845,3eft,7.92
6846,1x78,7.85
6847,3co9,8.0
6848,2jdp,6.6
6849,3u81,4.44
6850,4htp,5.62
6851,3g4i,9.04
6852,1b46,5.28
6853,1uwu,5.98
6854,3v2x,5.35
6855,1bv7,10.3
6856,4z7s,8.22
6857,5bpe,5.95
6858,1hlk,5.0
6859,2j95,8.4
6860,4ucu,3.35
6861,4ocv,5.08
6862,4cpt,7.7
6863,3v2o,5.31
6864,2g5t,9.09
6865,5c3p,4.46
6866,4twt,8.0
6867,3ta0,3.47
6868,1pr5,3.92
6869,1fcz,9.22
6870,2vr4,5.68
6871,1lhg,7.1
6872,3g42,6.85
6873,3i4a,4.28
6874,4f4p,9.22
6875,3udv,5.59
6876,3pgl,5.3
6877,1opi,7.3
6878,3fvk,8.82
6879,4cfm,4.74
6880,2h3e,5.7
6881,3evf,6.77
6882,3pty,5.44
6883,1fcx,7.19
6884,3pr0,9.54
6885,1m7q,8.59
6886,4ezt,5.13
6887,5cbs,5.41
6888,1l0a,4.62
6889,3fea,7.44
6890,3w2s,8.16
6891,3axz,3.43
6892,3aqt,6.72
6893,4k9h,7.12
6894,3nes,5.62
6895,4jfz,7.15
6896,5axp,9.03
6897,1m0q,3.89
6898,1usk,6.4
6899,2x52,4.24
6900,2cll,4.3
6901,3v31,5.8
6902,3zzf,0.4
6903,4ksq,7.31
6904,4u5u,2.89
6905,3v3m,5.32
6906,3i1y,8.15
6907,1w3j,6.32
6908,1jm4,5.0
6909,2v2v,4.07
6910,4abv,6.07
6911,3mxr,4.95
6912,2y0j,7.92
6913,3qel,6.49
6914,3kdd,8.46
6915,1xap,8.7
6916,3cbs,7.24
6917,4dru,8.62
6918,4msc,5.96
6919,1xm6,6.38
6920,1wm1,6.3
6921,4cfe,7.22
6922,4oel,7.0
6923,2ybs,4.59
6924,3u6w,6.92
6925,4v27,6.66
6926,1oss,4.79
6927,4c61,8.4
6928,3r8u,5.3
6929,2wlz,4.6
6930,3u8l,8.05
6931,5fiv,7.66
6932,3dnj,6.82
6933,1xhy,6.18
6934,4mep,5.33
6935,1j4r,7.72
6936,4eeh,4.35
6937,4olc,6.19
6938,3frz,8.15
6939,2zmj,7.52
6940,4awm,5.72
6941,3lgp,8.7
6942,1bxo,10.0
6943,3bt9,5.71
6944,3n9s,5.26
6945,3q44,6.31
6946,1ga8,1.8
6947,1ni1,9.05
6948,3w2r,7.72
6949,5cao,7.42
6950,3gba,9.07
6951,2ceo,10.0
6952,2g2r,7.89
6953,4uvy,8.26
6954,1xdd,6.7
6955,1c4y,7.92
6956,1oh4,3.74
6957,1h1r,5.64
6958,2jal,4.82
6959,3zxh,8.52
6960,4n4t,7.31
6961,4nks,7.17
6962,4eh4,2.81
6963,4lno,2.62
6964,3gzn,8.0
6965,2g8r,3.99
6966,2zzu,7.41
6967,4bt3,3.12
6968,1sbr,5.0
6969,2vqj,6.44
6970,4yuy,3.34
6971,3ny3,4.71
6972,3mi2,7.77
6973,4qt0,6.29
6974,3zcw,6.19
6975,2tsr,7.54
6976,4qf8,7.51
6977,3w33,7.44
6978,1iq1,7.46
6979,4lm3,2.92
6980,4lxb,8.15
6981,2ks9,2.04
6982,3zlk,5.88
6983,3kdb,9.85
6984,2who,7.7
6985,2g8n,7.2
6986,1v2o,4.73
6987,1z9h,3.0
6988,1ik4,7.41
6989,3v5p,8.96
6990,4bb9,6.0
6991,3atp,4.45
6992,4aml,2.1
6993,4jyt,7.4
6994,4jk5,7.55
6995,4dcy,4.52
6996,3pdh,6.74
6997,1gny,4.14
6998,3u5l,6.19
6999,4io8,6.64
7000,3wyy,8.49
7001,3ump,2.99
7002,2igv,2.23
7003,1p2a,7.92
7004,3ibi,8.59
7005,2ay1,2.29
7006,3r0h,5.92
7007,3mqf,5.24
7008,3zos,8.89
7009,4est,5.02
7010,3phe,7.8
7011,2wmr,4.28
7012,2vd0,4.94
7013,1fzj,8.1
7014,4jr0,8.2
7015,4g8o,7.66
7016,4uwk,9.0
7017,2byr,8.55
7018,2vev,6.52
7019,3ua9,7.25
7020,1o38,6.82
7021,4lv4,5.0
7022,1nl4,9.41
7023,2obj,7.3
7024,4nga,7.77
7025,4uco,7.0
7026,4nkt,5.97
7027,2ofv,9.7
7028,3hdm,7.4
7029,4b82,4.39
7030,2wij,3.2
7031,4nue,6.82
7032,3dab,6.68
7033,3vnt,8.66
7034,2oc2,8.52
7035,2lzg,7.77
7036,2x7c,5.7
7037,1db4,7.24
7038,3rl8,5.98
7039,3c14,3.52
7040,2v95,8.3
7041,1gx8,6.37
7042,1ydd,7.07
7043,2yiu,6.89
7044,4aa5,7.8
7045,3njy,5.77
7046,4p5d,5.82
7047,3owj,6.07
7048,4obp,7.77
7049,3u7l,7.28
7050,1kfy,5.28
7051,1i6v,5.0
7052,1heg,7.74
7053,3gta,4.28
7054,4y0a,2.31
7055,2xc0,6.72
7056,2y6c,5.0
7057,2x7t,6.63
7058,3fsm,7.0
7059,1b3h,6.21
7060,4hbp,8.42
7061,4bcw,4.0
7062,3l3n,8.18
7063,3m8t,4.0
7064,1yc5,3.0
7065,1zzl,8.3
7066,1w84,4.46
7067,3ms9,5.22
7068,4z8a,4.76
7069,3q3k,8.13
7070,4rxc,4.48
7071,1pus,7.28
7072,4eh8,2.2
7073,4lm5,6.82
7074,4joh,3.35
7075,1xpc,8.77
7076,4prb,3.88
7077,4jju,6.29
7078,4wz4,6.44
7079,2o4p,10.72
7080,4w4x,6.99
7081,2qrp,6.2
7082,4lnb,6.56
7083,1rs2,4.3
7084,1k6p,7.36
7085,2q7m,8.8
7086,3l0n,2.77
7087,1k1m,7.4
7088,4x49,4.53
7089,3fhe,8.6
7090,4an3,9.22
7091,3nex,6.0
7092,2ajb,5.5
7093,1ucn,5.22
7094,1nfs,9.92
7095,3qdd,8.77
7096,3g2v,6.52
7097,3wd9,8.08
7098,3a9i,4.15
7099,2zoq,6.05
7100,2bgr,3.6
7101,2i3v,6.55
7102,4rpn,6.96
7103,1jvu,5.15
7104,3e9h,7.55
7105,3tlh,8.82
7106,4mk5,6.35
7107,1o2v,5.85
7108,3wnt,6.28
7109,1jyi,4.0
7110,1n3w,6.96
7111,4ayy,8.17
7112,2wa3,3.0
7113,4fxy,7.54
7114,4erz,7.06
7115,3nfk,3.8
7116,3r6u,4.52
7117,1vru,7.0
7118,3e12,5.99
7119,2rol,4.62
7120,3gt9,3.96
7121,4uwh,8.52
7122,4og3,6.55
7123,4ayw,4.0
7124,2hrm,3.56
7125,2xp3,3.0
7126,4hod,6.1
7127,4c7t,6.4
7128,2l8r,3.92
7129,2r3t,5.85
7130,1no9,7.62
7131,3amb,6.18
7132,3lnk,5.94
7133,1w1y,2.62
7134,1z9y,7.19
7135,3h0s,6.2
7136,3smq,5.02
7137,4cwr,8.3
7138,4jft,5.46
7139,4nzb,4.17
7140,2fxr,7.6
7141,3iw4,8.68
7142,1p02,7.17
7143,2bok,6.55
7144,1q83,12.39
7145,4l23,7.75
7146,3itc,1.6
7147,1gzc,3.49
7148,3m55,6.21
7149,2p83,7.96
7150,4iz0,4.0
7151,2qp8,8.1
7152,3lp4,4.88
7153,2wpb,2.89
7154,4dpu,7.3
7155,2zfi,3.46
7156,2g1r,7.7
7157,1wc6,4.0
7158,4yvz,5.52
7159,3cd8,8.05
7160,4tkj,6.04
7161,1g36,7.17
7162,4ere,8.38
7163,1gt3,6.46
7164,2ydf,7.66
7165,2hvx,7.54
7166,3zw3,7.47
7167,3f33,3.34
7168,3bgm,7.41
7169,1g7f,5.47
7170,2uuo,3.77
7171,4deu,5.64
7172,4ll3,11.57
7173,4jin,5.64
7174,2f1g,7.54
7175,4tju,5.44
7176,3mg6,7.89
7177,4wnk,6.42
7178,2fo4,7.22
7179,4kwp,7.49
7180,2ica,7.7
7181,3own,7.47
7182,3fqs,7.39
7183,3cd5,7.9
7184,1fv0,5.93
7185,2q7o,7.92
7186,2gst,6.07
7187,2cf9,7.82
7188,2lko,5.67
7189,4rfd,8.05
7190,2zpk,7.76
7191,1ec3,9.04
7192,4bw2,5.2
7193,2gvz,6.89
7194,3fty,3.21
7195,3q6z,3.72
7196,2k2g,8.12
7197,4mc9,9.44
7198,1h3c,6.51
7199,3sz1,4.66
7200,5afx,5.92
7201,2b2v,4.77
7202,2j9h,3.39
7203,3ghe,5.89
7204,1sdu,10.07
7205,3h1x,5.89
7206,1gx4,3.24
7207,2ew6,4.97
7208,2gg3,6.24
7209,3f48,6.29
7210,3d2t,7.12
7211,3u4w,8.4
7212,2p3g,6.9
7213,4qye,5.92
7214,3k1j,6.4
7215,4pis,7.22
7216,3n3g,7.24
7217,3v2n,6.1
7218,3iaw,5.8
7219,2yz3,6.66
7220,1yhm,3.83
7221,4ryc,7.1
7222,2gni,5.64
7223,1wbs,6.2
7224,3ljg,7.73
7225,3kme,6.14
7226,3h0j,6.49
7227,4m3e,6.25
7228,1hef,9.0
7229,1ayu,9.15
7230,1o3l,6.54
7231,4z0q,8.17
7232,4rx7,8.3
7233,3pcn,3.66
7234,2xln,4.48
7235,2yi0,8.12
7236,4x21,7.44
7237,3f15,8.1
7238,3vb7,4.31
7239,3wk9,4.15
7240,2zxa,8.35
7241,2v25,5.72
7242,4m3m,9.05
7243,4n6g,5.47
7244,1o3g,7.96
7245,3hdz,7.29
7246,4jx9,8.62
7247,1rhk,9.11
7248,1ppm,5.8
7249,1uwh,7.66
7250,1m9n,6.92
7251,2r6f,8.0
7252,4fiv,6.52
7253,2f18,4.1
7254,4xii,6.6
7255,1qi0,2.35
7256,2fes,9.01
7257,3p8h,5.3
7258,3drp,9.7
7259,4hzz,8.08
7260,2byi,6.34
7261,1yq7,7.09
7262,6cpa,11.52
7263,3da9,5.51
