,pdbid,-logKd/Ki
6069,1q6j,7.8
6070,4ux6,5.92
6071,4c1w,9.41
6072,3hxi,6.33
6073,1p01,9.46
6074,1zpc,6.6
6075,3w32,7.12
6076,3mjl,2.44
6077,3r6c,4.72
6078,2wwj,4.48
6079,3g3d,4.74
6080,3mpt,6.6
6081,2wuu,7.16
6082,2rgu,9.0
6083,5ea6,7.41
6084,1yqy,7.62
6085,4csd,5.91
6086,1f47,4.67
6087,2yjb,7.02
6088,4p4i,7.46
6089,3lhs,9.0
6090,2io6,7.52
6091,1h6e,6.15
6092,3mxs,5.01
6093,2kce,6.17
6094,4ory,3.53
6095,3k5i,4.7
6096,2aqu,9.32
6097,3kwb,7.77
6098,1hk3,6.59
6099,4avi,7.63
6100,3dnd,4.8
6101,3tf6,6.4
6102,1r1j,8.64
6103,3lp2,6.66
6104,1fo3,6.7
6105,4u6x,6.38
6106,4j47,4.92
6107,1hef,9.0
6108,2h21,6.54
6109,2ez7,4.36
6110,2opb,8.74
6111,4ytc,7.89
6112,4a22,8.49
6113,3qlb,8.43
6114,3qqk,4.82
6115,4nmq,4.49
6116,3k27,4.44
6117,4ac3,3.96
6118,3esj,3.03
6119,3qxv,8.4
6120,4g3g,8.43
6121,4qn7,9.08
6122,1pxp,6.66
6123,2o9r,1.68
6124,2xzg,4.74
6125,3c7p,10.0
6126,4eh8,2.2
6127,4nks,7.17
6128,1agw,4.7
6129,3e62,4.39
6130,3b7u,7.74
6131,3ovx,7.51
6132,4wv6,4.98
6133,3cft,4.19
6134,2xf0,4.52
6135,1uv6,5.12
6136,2w8y,9.09
6137,3g2s,6.22
6138,4i32,7.24
6139,4wt2,10.42
6140,4nwd,5.4
6141,2vte,3.91
6142,3fyj,8.3
6143,4ovh,4.85
6144,3cj3,4.24
6145,3d7d,7.85
6146,1hkj,8.59
6147,3lok,6.92
6148,3mhl,7.25
6149,2vvo,2.2
6150,1qcp,7.52
6151,2gss,4.94
6152,3wt5,9.54
6153,3bvb,5.49
6154,3tif,5.38
6155,2jql,6.52
6156,4oyp,3.0
6157,3kdd,8.46
6158,3atl,4.76
6159,4e8y,6.09
6160,1v2r,3.55
6161,4fcb,8.54
6162,4e3o,6.51
6163,1hp5,6.55
6164,4kom,7.0
6165,2vwf,5.06
6166,4j22,7.74
6167,4g34,7.93
6168,2qaf,5.36
6169,1w13,8.7
6170,3lp7,5.44
6171,5bue,8.52
6172,3u90,4.62
6173,3sie,7.88
6174,4qz0,5.46
6175,1qxw,5.15
6176,3kbz,6.91
6177,4djo,11.52
6178,5d7e,3.82
6179,4np2,2.26
6180,3p8h,5.3
6181,4crd,7.1
6182,5ajz,5.7
6183,3ttj,6.68
6184,1uwb,8.34
6185,4n1b,5.96
6186,4uva,5.75
6187,1hvl,9.95
6188,1w6r,6.15
6189,3zep,7.66
6190,4fk6,9.7
6191,1dmt,8.7
6192,1v16,3.87
6193,2xk6,5.8
6194,2l65,4.22
6195,3ikg,7.24
6196,4lxm,7.06
6197,4hrd,8.82
6198,2jo9,4.28
6199,4uyh,6.3
6200,4u03,5.77
6201,3ds1,5.7
6202,3q71,5.22
6203,1a0t,1.3
6204,3pxz,5.23
6205,4bdg,4.12
6206,1a9u,7.32
6207,4aj2,2.38
6208,4y87,7.24
6209,1hnn,6.24
6210,3uzc,9.61
6211,4pd7,3.92
6212,3rbq,6.27
6213,1hms,6.37
6214,2cbs,8.22
6215,3uqp,7.31
6216,3p4f,5.66
6217,3qxp,7.7
6218,4u5o,2.42
6219,5ceq,7.38
6220,5ai1,6.47
6221,3bc4,5.35
6222,1my3,5.4
6223,3e81,1.43
6224,1b32,7.1
6225,1njf,5.99
6226,1ets,8.22
6227,4o7d,3.0
6228,3qi2,7.35
6229,4zum,6.57
6230,4awk,6.89
6231,4m84,7.31
6232,4d0w,7.7
6233,2pow,7.2
6234,5c1w,5.06
6235,3b3w,4.19
6236,4xjt,5.14
6237,4rx8,7.46
6238,2jbu,3.4
6239,4puj,7.46
6240,2f7o,7.44
6241,1auj,8.25
6242,1rrw,4.55
6243,3h2a,3.96
6244,4f5y,5.43
6245,2go4,5.15
6246,1fls,7.48
6247,4phw,10.0
6248,3fc8,5.39
6249,4kxl,6.22
6250,4p75,4.1
6251,3qqa,5.82
6252,2btr,7.02
6253,2ll6,10.0
6254,3mxr,4.95
6255,4hlf,6.06
6256,1cr6,8.51
6257,3hha,7.9
6258,4mk9,8.05
6259,2qyl,6.19
6260,1n3i,8.89
6261,2q64,8.52
6262,2o7v,5.96
6263,2ow6,2.7
6264,3q1x,5.33
6265,2wxm,7.4
6266,4ge5,6.57
6267,3kgt,5.51
6268,1q8w,5.24
6269,3pdq,6.74
6270,3aig,6.0
6271,3dyo,2.3
6272,5boy,5.6
6273,2xye,8.34
6274,2igv,2.23
6275,2jke,4.23
6276,4joe,3.56
6277,4y6p,7.16
6278,2rly,3.57
6279,1aqi,5.62
6280,1g1e,7.54
6281,4r3w,3.0
6282,4io8,6.64
6283,4bo8,6.92
6284,4jje,7.64
6285,4xjs,7.12
6286,3nxq,8.15
6287,4m7b,6.7
6288,2bj4,4.47
6289,1kdw,5.54
6290,4x50,7.75
6291,4aa4,8.05
6292,3ejs,6.6
6293,3k05,4.85
6294,4bny,7.1
6295,4o0x,7.17
6296,3uod,7.31
6297,3qn7,6.8
6298,1yyy,5.09
6299,3a6t,7.28
6300,4auy,7.74
6301,5ali,7.07
6302,1o4k,2.92
6303,4p4b,7.85
6304,4cj4,3.36
6305,3p8o,8.72
6306,4k5p,3.46
6307,2q3z,7.22
6308,2qcn,5.0
6309,2w7x,7.62
6310,1zlw,5.89
6311,8lpr,6.62
6312,2xxt,8.05
6313,5cxz,6.26
6314,3poa,7.0
6315,4a6w,5.72
6316,3h9o,7.15
6317,4jpa,8.48
6318,4qr5,7.22
6319,3t3c,10.23
6320,2h15,5.67
6321,1zm7,3.0
6322,3dcs,7.94
6323,1xm6,6.38
6324,4jk5,7.55
6325,2y68,3.6
6326,3ap4,3.92
6327,3zsz,2.7
6328,1n0s,7.45
6329,3ck8,3.84
6330,4xnw,7.74
6331,3me9,6.3
6332,1y3x,5.14
6333,4x14,2.92
6334,4ijq,7.52
6335,3g19,6.67
6336,4l2k,6.44
6337,5aly,6.73
6338,1i8j,4.41
6339,4qz3,5.51
6340,4re4,6.87
6341,3n87,4.96
6342,3t4h,5.28
6343,4zx0,8.0
6344,1br8,4.74
6345,4y2b,8.36
6346,1qj6,7.74
6347,2kpl,6.64
6348,4o5b,8.3
6349,2vzr,4.28
6350,2nnv,7.52
6351,3k39,8.08
6352,3rul,6.85
6353,2pyn,7.57
6354,4zqt,5.64
6355,5e4w,4.64
6356,3jsi,8.68
6357,4re3,8.57
6358,3gcv,7.13
6359,4z90,4.66
6360,2wvz,4.02
6361,3s00,4.92
6362,1jlq,8.15
6363,5azg,5.54
6364,1hi3,4.19
6365,2g79,6.92
6366,1uu8,5.05
6367,3qxm,7.48
6368,2wly,6.6
6369,1moq,3.46
6370,4civ,4.95
6371,2xsb,4.96
6372,1iih,2.89
6373,3rxk,2.68
6374,2f9k,7.07
6375,4ep2,5.35
6376,4i47,6.92
6377,4mwq,9.1
6378,3iqg,4.6
6379,4ajn,7.16
6380,4hai,8.1
6381,3tdc,8.27
6382,1gi7,4.51
6383,4mdr,4.39
6384,4rvr,6.87
6385,4li6,6.97
6386,4msa,3.3
6387,1np0,3.57
6388,4cmt,9.7
6389,2e93,6.96
6390,3m3r,6.32
6391,3wth,6.29
6392,1ing,2.0
6393,4l32,6.84
6394,1f73,2.39
6395,4pd6,4.44
6396,3mvm,8.41
6397,3bim,5.88
6398,4lm5,6.82
6399,3ig1,6.14
6400,3svv,6.94
6401,4bty,7.7
6402,1oit,8.52
6403,3jzg,4.4
6404,4del,7.68
6405,3hkn,5.35
6406,2lwi,3.11
6407,3g45,8.36
6408,4kai,7.3
6409,1lev,5.6
6410,2oqv,8.4
6411,5aom,2.9
6412,4o44,7.85
6413,4ck3,3.57
6414,3ur9,6.31
6415,4bi6,3.95
6416,2w5g,6.07
6417,3umw,8.52
6418,4z1e,8.24
6419,3kw9,9.0
6420,4std,10.33
6421,4wpf,6.6
6422,1els,10.82
6423,4pd8,6.03
6424,1ado,6.0
6425,3ies,9.92
6426,3aya,4.33
6427,4yym,3.62
6428,2ylq,4.3
6429,4yjn,7.92
6430,4jbp,7.39
6431,3f66,6.05
6432,2q94,6.43
6433,3tfv,7.1
6434,3b8h,4.2
6435,4bzn,5.84
6436,2mas,7.52
6437,3avf,3.53
6438,1osg,7.52
6439,4ff8,6.4
6440,4i4e,6.3
6441,3itu,4.4
6442,4idt,7.0
6443,4k0u,7.26
6444,3u7n,7.95
6445,2y57,6.89
6446,2rjp,7.0
6447,4ozj,5.4
6448,3kc1,9.0
6449,4csj,8.31
6450,2q89,6.3
6451,3dpe,7.24
6452,2h42,8.62
6453,4bw2,5.2
6454,4pms,8.1
6455,4ded,7.42
6456,3w55,7.1
6457,1pop,9.0
6458,2k2r,2.89
6459,2v95,8.3
6460,2qbu,6.19
6461,4zip,9.68
6462,3fud,2.7
6463,1kv1,5.94
6464,3oob,4.67
6465,4bbh,7.1
6466,3oc0,6.28
6467,4gqp,9.6
6468,4dhp,4.44
6469,3n3l,3.3
6470,2ito,6.91
6471,1j17,5.22
6472,4b77,5.1
6473,1ylv,2.7
6474,3g5k,9.52
6475,4hl5,6.35
6476,4kba,8.22
6477,1yrs,6.35
6478,3g4k,6.54
6479,4qsh,5.1
6480,4qzx,6.26
6481,1cwc,7.8
6482,4o3b,6.09
6483,4rcg,5.03
6484,2fl2,8.7
6485,3gqo,5.41
6486,4k3p,5.8
6487,2vpg,5.68
6488,3vi2,3.77
6489,2yit,9.54
6490,1hk4,5.31
6491,1i32,5.7
6492,2zcs,8.22
6493,3tvc,7.74
6494,4nrm,3.2
6495,4yad,5.6
6496,5dhg,9.14
6497,4ajl,3.8
6498,2bz8,5.6
6499,1xr9,7.15
6500,2i5f,5.12
6501,1y98,5.43
6502,4oq5,6.3
6503,3kck,9.1
6504,4u5u,2.89
6505,4yas,3.41
6506,3bmo,5.27
6507,3rz3,5.76
6508,5aoi,3.03
6509,4rn4,6.94
6510,4iku,5.75
6511,3upk,4.3
6512,4lkt,5.9
6513,2rjs,2.28
6514,5c83,6.8
6515,4yab,5.07
6516,1h01,4.66
6517,5d9k,8.4
6518,2oxd,6.82
6519,3eyl,6.6
6520,4hod,6.1
6521,4jj7,6.4
6522,4w7p,7.49
6523,1rjk,10.0
6524,2w73,6.52
6525,1m13,7.57
6526,3nuj,9.39
6527,3p7b,7.74
6528,2f01,13.0
6529,4mrw,3.3
6530,4g8n,7.2
6531,2jbv,3.54
6532,1zz1,6.02
6533,1q91,4.15
6534,1c5n,4.7
6535,4ps1,6.66
6536,5bve,11.0
6537,3i81,7.89
6538,3qtq,5.51
6539,3atm,3.06
6540,4ith,6.5
6541,3dcc,8.96
6542,4kbk,8.18
6543,4u5s,2.41
6544,3tt0,9.05
6545,3krl,9.1
6546,1f7b,4.6
6547,4csy,3.06
6548,1if7,10.52
6549,4qiz,8.15
6550,1ta6,9.13
6551,3hdk,4.76
6552,1sv3,4.35
6553,4e1k,6.3
6554,3d4y,5.7
6555,4e3l,8.52
6556,3sv8,7.91
6557,3zhz,7.05
6558,3qnj,6.0
6559,2clo,4.06
6560,4n7m,5.47
6561,4lv2,8.0
6562,4fr3,7.15
6563,4og8,7.25
6564,3qch,5.48
6565,4io6,4.82
6566,4ca6,6.74
6567,4qfr,8.13
6568,3dp2,5.82
6569,3gz9,8.4
6570,3v4x,6.15
6571,1ov3,6.72
6572,1tg5,7.92
6573,2l6e,6.0
6574,3ogx,6.48
6575,1tys,5.49
6576,2zx7,10.49
6577,3zlk,5.88
6578,4cp7,8.11
6579,2i0d,12.1
6580,2wqb,6.27
6581,3mmf,7.43
6582,4jq7,6.41
6583,1ogz,5.85
6584,3zbf,7.52
6585,4dew,7.0
6586,1yy4,8.6
6587,3m56,4.15
6588,4dy6,4.4
6589,4j44,5.73
6590,4b4q,5.75
6591,3bu8,6.92
6592,3f33,3.34
6593,3nf9,3.54
6594,4dgm,5.92
6595,2zxg,8.82
6596,1m5w,4.27
6597,4at5,7.42
6598,3dpo,8.26
6599,3e4a,8.77
6600,4c1u,7.09
6601,1r5n,5.42
6602,3bar,5.7
6603,1utl,2.47
6604,4mq2,7.01
6605,4ek9,4.42
6606,4flk,5.25
6607,4uua,5.24
6608,2aod,5.66
6609,3p9h,5.06
6610,4eg6,7.37
6611,2j4a,10.6
6612,3vp4,4.73
6613,2vmd,3.02
6614,4aph,5.4
6615,3f5l,3.72
6616,4tqn,6.11
6617,2qtb,8.32
6618,4mao,7.33
6619,2nmz,8.37
6620,2pj9,7.92
6621,3e1r,5.82
6622,1fwe,5.6
6623,4x3s,5.89
6624,1qj1,8.05
6625,3br9,7.21
6626,3e51,7.85
6627,1if8,9.64
6628,4z7i,8.11
6629,4ael,7.92
6630,2pvk,8.3
6631,3e7o,6.92
6632,1v2v,3.37
6633,2pzy,7.47
6634,2wo8,6.28
6635,4qf7,8.6
6636,4q9s,3.81
6637,3qcx,7.2
6638,3qrj,8.4
6639,4zy6,8.3
6640,4flp,6.72
6641,1fq4,6.4
6642,3be2,8.7
6643,1jvu,5.15
6644,3r04,6.92
6645,3g2v,6.52
6646,3wf8,6.63
6647,8hvp,9.0
6648,3vtc,7.89
6649,4oc4,6.98
6650,2e9v,7.9
6651,4wbo,4.2
6652,4w97,7.1
6653,4x48,6.77
6654,2hh5,7.49
6655,3tjd,9.0
6656,1n5r,5.66
6657,4krs,6.52
6658,4p7s,7.42
6659,3pr0,9.54
6660,3p3u,6.48
6661,1mrn,4.52
6662,2pr9,7.37
6663,4msg,10.0
6664,1add,6.74
6665,1ppl,8.55
6666,1qk4,4.21
6667,3t6r,5.66
6668,3zos,8.89
6669,1gah,12.0
6670,3e7a,10.0
6671,3m3z,5.73
6672,3d83,8.36
6673,2ewb,6.1
6674,4hyh,9.0
6675,4xdo,4.08
6676,3osw,6.15
6677,2x95,4.95
6678,3qts,5.51
6679,3oku,6.36
6680,4jv6,6.66
6681,2q6f,5.44
6682,3mv0,3.85
6683,4aa1,4.12
6684,4yzu,5.05
6685,4kbi,7.49
6686,4mrz,3.52
6687,5edq,8.7
6688,4dfg,11.74
6689,1l6s,4.41
6690,3oe6,8.09
6691,4yhf,8.34
6692,3sfi,6.4
6693,1inh,2.3
6694,2gph,5.3
6695,3w5e,7.96
6696,3hl7,7.64
6697,3rtp,8.15
6698,4u0g,5.29
6699,4jda,6.29
6700,4z2i,7.44
6701,3hiw,8.06
6702,2hjb,4.39
6703,4kiq,7.64
6704,4hiq,8.21
6705,4ago,4.81
6706,2evl,6.7
6707,3eos,8.4
6708,3hlo,6.21
6709,4y67,6.93
6710,2l1b,3.96
6711,1jlr,3.33
6712,4ks5,6.89
6713,2gg9,5.46
6714,4o36,6.36
6715,3t83,6.98
6716,4dhr,4.57
6717,5c13,6.1
6718,4i8w,10.9
6719,4nni,5.5
6720,1so2,9.57
6721,1ta2,8.52
6722,4knz,5.07
6723,3d20,8.3
6724,3gpo,5.3
6725,4ysl,5.8
6726,3lkh,6.1
6727,2wtw,8.19
6728,3ecn,3.16
6729,3l4z,6.72
6730,1ayu,9.15
6731,4abu,6.28
6732,1unl,6.7
6733,4azt,4.17
6734,4j48,5.62
6735,2pj0,8.09
6736,1kdz,8.22
6737,1iep,7.0
6738,3rm9,4.77
6739,2pcu,3.04
6740,3fr2,6.23
6741,4oz1,5.62
6742,3c6w,5.62
6743,2brp,4.0
6744,4ow0,6.82
6745,4jmu,5.47
6746,4qjo,7.4
6747,3vd7,4.48
6748,4er4,6.8
6749,4xty,9.21
6750,9icd,3.9
6751,3dp1,5.0
6752,1igb,6.4
6753,1gnn,5.68
6754,4cr5,4.15
6755,2h96,6.64
6756,3u6j,8.21
6757,2g72,6.5
6758,1zhl,5.0
6759,1jif,6.2
6760,4ra1,5.94
6761,1yq7,7.09
6762,2c6g,3.37
6763,4bfr,7.64
6764,5dda,5.78
6765,3p76,8.68
6766,4g8l,8.0
6767,1p7m,4.38
6768,4hbw,5.32
6769,4k3r,3.59
6770,2ha3,3.03
6771,4g68,7.92
6772,1ii5,6.62
6773,3k5u,6.51
6774,3f3u,4.74
6775,4e4a,2.05
6776,4zow,4.12
6777,3nkk,4.7
6778,3zll,6.4
6779,3fue,2.82
6780,1o4p,2.6
6781,1qbt,10.62
6782,2wf5,6.0
6783,2w6o,4.22
6784,2uyw,13.0
6785,1hsg,9.42
6786,1b6p,8.52
6787,4d9p,3.84
6788,4p7e,4.76
6789,2zxa,8.35
6790,1ih0,5.0
6791,4cc2,4.33
6792,5ek0,7.68
6793,5ddf,6.17
6794,2h4n,8.7
6795,2clm,3.55
6796,4bgx,1.77
6797,4cfe,7.22
6798,2ax6,7.57
6799,4i5m,8.06
6800,4l33,8.15
6801,4bjx,7.66
6802,2bdy,7.77
6803,3s0n,6.74
6804,2qhd,5.38
6805,3wc7,8.26
6806,4whr,4.12
6807,4qgf,7.16
6808,4gts,7.89
6809,3ixg,7.57
6810,4lp9,6.21
6811,4m2r,8.49
6812,3qo9,5.92
6813,1gi1,5.47
6814,3r0y,4.84
6815,4n7y,6.26
6816,2ay2,1.88
6817,1hee,5.34
6818,4uof,4.84
6819,4dmn,5.64
6820,1o4e,3.3
6821,3rxo,4.08
6822,4raq,6.72
6823,4oel,7.0
6824,4wmy,7.07
6825,4mga,5.86
6826,1n3z,4.2
6827,3h2f,4.06
6828,4mwx,7.12
6829,4y6r,5.48
6830,3f1a,7.21
6831,4oth,8.05
6832,1npw,8.7
6833,2pvu,6.31
6834,4o74,7.6
6835,3qlc,5.43
6836,3pa8,5.75
6837,5ael,7.41
6838,2w1g,8.52
6839,4bw4,6.2
6840,5e8f,8.64
6841,4wsk,6.43
6842,4x8o,6.6
6843,3ful,3.7
6844,2wij,3.2
6845,4dkt,4.8
6846,3iuc,5.66
6847,3mj2,7.82
6848,4pct,7.15
6849,4e3f,2.52
6850,1vsn,9.7
6851,3bt9,5.71
6852,2clx,4.88
6853,2xu4,6.47
6854,2ygu,6.49
6855,3rxp,2.08
6856,1wok,7.48
6857,4djr,11.52
6858,1gcz,5.13
6859,2q7q,5.3
6860,3bmn,4.46
6861,4aig,6.52
6862,3qbn,8.23
6863,2j77,4.89
6864,3zly,3.52
6865,2b2v,4.77
6866,3tv7,7.52
6867,4jnc,8.52
6868,4u6e,3.3
6869,3vhe,8.21
6870,4nnw,6.61
6871,2y9g,3.77
6872,3aza,5.13
6873,1waw,7.89
6874,4afh,9.54
6875,3nox,8.66
6876,1c3x,3.68
6877,3qs4,4.68
6878,3sqq,5.32
6879,4ppc,9.03
6880,1fsg,5.02
6881,2qrk,4.26
6882,4gv8,6.49
6883,4jx7,6.91
6884,1csr,7.38
6885,1h0r,3.7
6886,1qbn,5.85
6887,3g1d,3.48
6888,3efk,7.85
6889,4mre,2.19
6890,4ew2,6.68
6891,2o0u,5.49
6892,3vf7,9.1
6893,4kvm,5.05
6894,2b52,8.1
6895,4zzz,7.06
6896,1utp,1.44
6897,1abt,5.85
6898,4hvd,8.85
6899,5ais,6.24
6900,2x7c,5.7
6901,4e1e,6.31
6902,4fil,7.47
6903,4a4q,9.4
6904,3f19,7.19
6905,2qve,2.32
6906,4b32,3.34
6907,4caf,7.12
6908,5ctb,7.64
6909,4j8g,4.19
6910,2qtt,4.32
6911,4knx,5.49
6912,4yoz,6.8
6913,5aol,2.32
6914,3f6e,2.38
6915,4kax,4.77
6916,2nww,5.48
6917,4rfd,8.05
6918,4czs,5.0
6919,4rj7,7.66
6920,1q5l,3.22
6921,3rw9,5.96
6922,4lw1,3.15
6923,1o86,9.57
6924,3b3s,2.55
6925,1vyg,8.0
6926,3rzb,4.0
6927,1i8h,4.54
6928,4b34,3.14
6929,1x7q,6.73
6930,3r9d,4.15
6931,3nw3,6.49
6932,4lys,4.34
6933,4uiy,5.6
6934,2qoa,7.28
6935,4q7p,4.32
6936,3tct,8.52
6937,3qw7,5.74
6938,5ai0,3.69
6939,4wup,9.82
6940,4fvq,6.0
6941,4zzx,6.9
6942,4gvd,4.57
6943,4li8,8.12
6944,4rxz,6.74
6945,1str,4.77
6946,4kwp,7.49
6947,5alu,7.66
6948,3fxw,5.96
6949,1sz0,9.0
6950,3t8s,8.55
6951,4mwu,8.49
6952,4dhn,3.89
6953,3o1g,9.0
6954,1hiy,3.08
6955,3f70,4.85
6956,1sld,6.57
6957,1a9m,6.92
6958,1tcx,6.95
6959,4yv2,7.29
6960,2w6c,8.41
6961,2pvw,9.52
6962,4au8,6.26
6963,3u10,5.44
6964,3k8d,5.77
6965,4bg6,7.16
6966,2fhy,5.96
6967,4j8m,7.32
6968,1x7e,5.97
6969,4ekg,8.77
6970,3oy1,7.8
6971,1w1v,2.2
6972,4cqf,4.3
6973,2r3t,5.85
6974,2xlc,2.3
6975,3ejp,8.55
6976,4wm9,6.92
6977,3c1n,5.5
6978,3ivx,5.74
6979,3hv6,5.64
6980,3hp2,6.17
6981,4jvi,5.3
6982,3ga5,5.49
6983,1qiw,7.74
6984,3fun,6.72
6985,4kza,3.7
6986,3f35,3.16
6987,3srg,5.7
6988,3qfz,3.24
6989,3h52,4.85
6990,4c16,4.96
6991,1bju,4.8
6992,2wxq,7.47
6993,4an9,7.36
6994,4s2i,9.0
6995,1utr,8.0
6996,3vw1,4.67
6997,4uyf,7.6
6998,4klv,3.78
6999,3p8n,9.28
7000,3l1n,5.63
7001,5al2,6.44
7002,2xrw,5.15
7003,4b83,5.15
7004,1wn6,4.68
7005,4mbc,6.4
7006,4j24,7.3
7007,5d11,7.55
7008,4b80,4.4
7009,5ccm,8.4
7010,2ces,7.25
7011,3hkq,5.34
7012,5alr,7.07
7013,4kz5,2.0
7014,1xqc,7.2
7015,1nhv,5.66
7016,5a82,5.6
7017,3cj2,4.85
7018,1xoz,8.92
7019,4ifh,5.21
7020,4mjr,3.55
7021,3pe1,9.65
7022,3sow,5.14
7023,1bio,5.54
7024,3kwn,6.82
7025,3ot3,8.3
7026,5ece,8.05
7027,4c66,4.1
7028,4tte,3.69
7029,5aep,7.17
7030,1rti,4.77
7031,3fwv,5.64
7032,3ti8,9.05
7033,2who,7.7
7034,1amk,4.3
7035,4mr5,6.6
7036,4dro,5.41
7037,5am0,5.88
7038,5alh,7.07
7039,2jc0,4.7
7040,4jaz,5.04
7041,1uef,5.49
7042,3f3v,7.14
7043,4ge4,8.11
7044,1a5h,6.3
7045,1rhm,5.76
7046,4zpf,6.74
7047,4aj1,3.11
7048,5aad,6.67
7049,5fl4,7.0
7050,4ezt,5.13
7051,3h0q,6.07
7052,1k6v,6.92
7053,4qer,7.54
7054,3al3,5.68
7055,1xk5,6.0
7056,4ngq,8.8
7057,2idk,5.54
7058,3w2o,5.08
7059,3ij0,4.88
7060,4cpt,7.7
7061,4mz5,6.1
7062,4g0c,7.92
7063,3gx0,3.48
7064,4hev,6.34
7065,1mcz,3.0
7066,1h2u,7.89
7067,1gt3,6.46
7068,3qbc,4.97
7069,2zq0,6.82
7070,3v8s,6.19
7071,1vij,9.52
7072,3nuy,3.46
7073,3q72,5.8
7074,3avb,4.07
7075,4g2j,7.96
7076,1stp,13.4
7077,4qye,5.92
7078,4led,2.3
7079,2o9v,3.54
7080,3lea,9.1
7081,4mx0,6.73
7082,4r4c,5.54
7083,3kyr,6.72
7084,3gvu,8.0
7085,1w3j,6.32
7086,3ljt,6.89
7087,1fgi,5.0
7088,2w12,4.65
7089,4zhl,6.47
7090,1dar,4.96
7091,4x6h,7.66
7092,3ama,6.53
7093,2osm,6.2
7094,4kyk,4.74
7095,4idv,7.4
7096,1cim,8.82
7097,1ghz,4.8
7098,4bdb,4.07
7099,4byj,6.57
7100,2ggu,3.03
7101,1w10,7.55
7102,3muk,3.42
7103,3f80,4.22
7104,1ajp,2.23
7105,4utv,5.09
7106,3m96,7.22
7107,2in6,7.64
7108,3lvp,8.7
7109,1d4t,6.19
7110,2wxp,8.52
7111,3gen,9.14
7112,2w92,4.55
7113,4bpi,6.17
7114,3b92,8.0
7115,4r3b,6.25
7116,1lbk,3.18
7117,2qwd,4.85
7118,4ly1,7.26
7119,3ibn,7.61
7120,4i7c,8.22
7121,1c8v,6.33
7122,1gvu,9.0
7123,1xm4,10.39
7124,4m3m,9.05
7125,2hzl,6.57
7126,3r93,6.51
7127,4iwd,9.0
7128,1xbb,5.3
7129,3k5x,6.41
7130,3g32,3.71
7131,4b05,7.58
7132,2xoi,3.34
7133,1yk7,7.72
7134,4dhf,7.55
7135,2xn3,5.92
7136,4fyo,7.33
7137,4w4v,6.94
7138,2nsj,4.79
7139,4e8z,6.64
7140,4lv4,5.0
7141,4kqp,6.05
7142,2ad5,3.96
7143,2xyf,8.44
7144,4m2w,7.28
7145,4o37,6.16
7146,3mhi,6.7
7147,3t6y,5.52
7148,4a6b,8.38
7149,4x21,7.44
7150,3unj,4.96
7151,3cwj,8.0
7152,4p4d,5.74
7153,4xqb,3.79
7154,3art,4.43
7155,2vvs,7.34
7156,4bjc,7.85
7157,4ygf,7.68
7158,5est,6.52
7159,4g0p,3.01
7160,3lik,8.72
7161,1o3h,7.3
7162,4emr,7.49
7163,1br5,2.7
7164,2yem,7.81
7165,2eh8,7.96
7166,1kkq,6.62
7167,1o4g,2.3
7168,2p3d,6.74
7169,2w2u,4.46
7170,4in9,4.97
7171,4ret,7.59
7172,5cbs,5.41
7173,3tkm,9.0
7174,3fq7,2.52
7175,4mp2,5.45
7176,4lno,2.62
7177,4twd,5.08
7178,4owo,4.47
7179,4fl1,3.28
7180,2z50,4.95
7181,2qd8,9.07
7182,3djk,10.59
7183,4mcb,5.82
7184,3vva,9.32
7185,1syh,6.41
7186,1w5w,8.8
7187,2bcd,10.22
7188,3img,2.96
7189,4bbg,8.32
7190,4x3e,5.47
7191,1uwh,7.66
7192,4fnn,7.57
7193,4ph4,7.74
7194,1y3v,5.64
7195,2qd6,8.68
7196,2y7w,4.98
7197,4pnw,5.05
7198,3nk8,3.0
7199,4h3b,5.17
7200,3q6k,8.37
7201,1sw1,7.3
7202,1xff,4.82
7203,3opr,6.59
7204,1tsv,4.8
7205,3krr,9.32
7206,4clp,1.27
7207,1o44,8.52
7208,2c1q,13.0
7209,3h1z,4.66
7210,3t60,6.7
7211,1gny,4.14
7212,1pb9,3.62
7213,1gqs,6.3
7214,3le9,8.22
7215,3r00,5.07
7216,1ymx,4.85
7217,1re8,9.52
7218,3fui,6.8
7219,4xbd,6.4
7220,3qce,5.6
7221,2v0n,6.3
7222,1vea,7.52
7223,3qci,5.42
7224,2ork,2.85
7225,3elj,5.3
7226,4duh,5.18
7227,4olc,6.19
7228,3bea,8.15
7229,2c2l,5.55
7230,3fu6,3.97
7231,3jzq,6.96
7232,4ap0,8.0
7233,1d4h,10.0
7234,1xh7,6.82
7235,2wkz,8.77
7236,5ai8,3.9
7237,4c1f,4.63
7238,3n7s,7.7
7239,4z1n,8.23
7240,3iok,7.96
7241,1cj1,8.8
7242,4ju7,6.17
7243,2ow2,8.22
7244,4axd,4.43
7245,2xup,12.39
7246,4i73,6.72
7247,4erz,7.06
7248,2fgh,6.55
7249,2jg8,6.3
7250,4ahv,1.82
7251,3pcb,2.4
7252,2ovx,8.7
7253,3h30,4.53
7254,4iut,5.72
7255,5c11,6.47
7256,4cts,5.0
7257,3pxq,4.43
7258,3v04,7.89
7259,4es0,6.99
7260,1bv7,10.3
7261,1cny,7.85
7262,4ajo,7.03
7263,4non,5.24
7264,4oem,5.3
7265,1gja,5.42
7266,4ie0,5.08
7267,4kmd,5.41
7268,3ot8,8.05
